time,x0,y0,z0,bat0,state0,tx0,ty0,tz0,x1,y1,z1,bat1,state1,tx1,ty1,tz1,x2,y2,z2,bat2,state2,tx2,ty2,tz2,x3,y3,z3,bat3,state3,tx3,ty3,tz3,x4,y4,z4,bat4,state4,tx4,ty4,tz4
25.300,-7.632,14.217,-7.110,74.077,0,-29.876,15.056,12.436,-51.400,11.161,-17.026,72.622,0,-45.114,5.000,-31.226,64.399,11.573,28.133,75.434,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.350,-7.704,14.277,-7.029,74.003,0,-29.876,15.056,12.436,-51.317,11.150,-17.111,72.551,0,-45.114,5.000,-31.226,64.391,11.561,28.071,75.363,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.400,-7.776,14.337,-6.949,73.929,0,-29.876,15.056,12.436,-51.234,11.139,-17.195,72.480,0,-45.114,5.000,-31.226,64.383,11.554,28.007,75.292,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.450,-7.849,14.395,-6.868,73.856,0,-29.876,15.056,12.436,-51.150,11.129,-17.279,72.409,0,-45.114,5.000,-31.226,64.375,11.549,27.941,75.221,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.500,-7.922,14.453,-6.787,73.783,0,-29.876,15.056,12.436,-51.067,11.118,-17.363,72.338,0,-45.114,5.000,-31.226,64.365,11.548,27.874,75.151,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.550,-7.996,14.509,-6.707,73.710,0,-29.876,15.056,12.436,-50.984,11.107,-17.447,72.267,0,-45.114,5.000,-31.226,64.355,11.550,27.804,75.080,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.600,-8.069,14.563,-6.626,73.638,0,-29.876,15.056,12.436,-50.901,11.097,-17.531,72.197,0,-45.114,5.000,-31.226,64.345,11.556,27.733,75.009,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.650,-8.144,14.617,-6.545,73.566,0,-29.876,15.056,12.436,-50.818,11.086,-17.616,72.126,0,-45.114,5.000,-31.226,64.334,11.564,27.660,74.938,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.700,-8.218,14.669,-6.465,73.494,0,-29.876,15.056,12.436,-50.735,11.076,-17.700,72.056,0,-45.114,5.000,-31.226,64.322,11.575,27.586,74.868,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.750,-8.293,14.719,-6.384,73.423,0,-29.876,15.056,12.436,-50.652,11.065,-17.784,71.985,0,-45.114,5.000,-31.226,64.310,11.590,27.510,74.797,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.800,-8.368,14.768,-6.303,73.351,0,-29.876,15.056,12.436,-50.569,11.055,-17.868,71.915,0,-45.114,5.000,-31.226,64.298,11.607,27.433,74.726,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.850,-8.443,14.816,-6.222,73.280,0,-29.876,15.056,12.436,-50.486,11.045,-17.952,71.844,0,-45.114,5.000,-31.226,64.285,11.626,27.355,74.656,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.900,-8.519,14.862,-6.141,73.209,0,-29.876,15.056,12.436,-50.403,11.035,-18.036,71.774,0,-45.114,5.000,-31.226,64.271,11.649,27.275,74.585,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.950,-8.594,14.907,-6.060,73.138,0,-29.876,15.056,12.436,-50.320,11.026,-18.121,71.704,0,-45.114,5.000,-31.226,64.257,11.674,27.194,74.515,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.000,-8.671,14.950,-5.979,73.067,0,-29.876,15.056,12.436,-50.237,11.016,-18.205,71.633,0,-45.114,5.000,-31.226,64.243,11.701,27.112,74.444,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.050,-8.747,14.991,-5.897,72.996,0,-29.876,15.056,12.436,-50.154,11.007,-18.289,71.563,0,-45.114,5.000,-31.226,64.228,11.731,27.030,74.373,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.100,-8.824,15.031,-5.816,72.925,0,-29.876,15.056,12.436,-50.071,10.998,-18.373,71.493,0,-45.114,5.000,-31.226,64.214,11.763,26.946,74.303,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.150,-8.901,15.070,-5.734,72.854,0,-29.876,15.056,12.436,-49.988,10.989,-18.457,71.423,0,-45.114,5.000,-31.226,64.198,11.797,26.862,74.233,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.200,-8.978,15.106,-5.653,72.783,0,-29.876,15.056,12.436,-49.906,10.981,-18.542,71.353,0,-45.114,5.000,-31.226,64.183,11.834,26.777,74.162,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.250,-9.056,15.141,-5.571,72.712,0,-29.876,15.056,12.436,-49.823,10.972,-18.626,71.283,0,-45.114,5.000,-31.226,64.167,11.872,26.691,74.092,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.300,-9.133,15.175,-5.489,72.641,0,-29.876,15.056,12.436,-49.740,10.964,-18.710,71.213,0,-45.114,5.000,-31.226,64.151,11.913,26.604,74.021,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.350,-9.211,15.206,-5.407,72.570,0,-29.876,15.056,12.436,-49.658,10.957,-18.794,71.143,0,-45.114,5.000,-31.226,64.135,11.955,26.518,73.951,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.400,-9.290,15.237,-5.325,72.499,0,-29.876,15.056,12.436,-49.575,10.950,-18.879,71.073,0,-45.114,5.000,-31.226,64.118,11.999,26.430,73.881,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.450,-9.368,15.265,-5.243,72.427,0,-29.876,15.056,12.436,-49.493,10.943,-18.963,71.004,0,-45.114,5.000,-31.226,64.102,12.045,26.342,73.811,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.500,-9.447,15.292,-5.160,72.356,0,-29.876,15.056,12.436,-49.410,10.936,-19.047,70.934,0,-45.114,5.000,-31.226,64.085,12.092,26.254,73.740,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.550,-9.526,15.318,-5.078,72.284,0,-29.876,15.056,12.436,-49.328,10.929,-19.131,70.864,0,-45.114,5.000,-31.226,64.068,12.141,26.165,73.670,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.600,-9.605,15.341,-4.995,72.213,0,-29.876,15.056,12.436,-49.246,10.923,-19.216,70.795,0,-45.114,5.000,-31.226,64.051,12.192,26.076,73.600,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.650,-9.685,15.364,-4.913,72.141,0,-29.876,15.056,12.436,-49.163,10.918,-19.300,70.725,0,-45.114,5.000,-31.226,64.034,12.243,25.987,73.530,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.700,-9.765,15.384,-4.830,72.069,0,-29.876,15.056,12.436,-49.081,10.912,-19.384,70.656,0,-45.114,5.000,-31.226,64.016,12.297,25.898,73.460,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.750,-9.844,15.404,-4.747,71.997,0,-29.876,15.056,12.436,-48.999,10.907,-19.469,70.587,0,-45.114,5.000,-31.226,63.999,12.351,25.808,73.390,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.800,-9.925,15.422,-4.664,71.926,0,-29.876,15.056,12.436,-48.917,10.903,-19.553,70.518,0,-45.114,5.000,-31.226,63.982,12.407,25.719,73.320,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.850,-10.005,15.438,-4.581,71.854,0,-29.876,15.056,12.436,-48.835,10.898,-19.638,70.449,0,-45.114,5.000,-31.226,63.964,12.463,25.629,73.251,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.900,-10.085,15.453,-4.498,71.782,0,-29.876,15.056,12.436,-48.753,10.894,-19.722,70.380,0,-45.114,5.000,-31.226,63.947,12.521,25.539,73.181,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.950,-10.166,15.466,-4.414,71.709,0,-29.876,15.056,12.436,-48.671,10.890,-19.806,70.311,0,-45.114,5.000,-31.226,63.929,12.580,25.449,73.111,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.000,-10.247,15.478,-4.331,71.637,0,-29.876,15.056,12.436,-48.590,10.887,-19.891,70.242,0,-45.114,5.000,-31.226,63.911,12.640,25.359,73.041,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.050,-10.328,15.489,-4.248,71.565,0,-29.876,15.056,12.436,-48.508,10.884,-19.975,70.173,0,-45.114,5.000,-31.226,63.894,12.701,25.268,72.972,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.100,-10.409,15.498,-4.164,71.493,0,-29.876,15.056,12.436,-48.427,10.881,-20.060,70.105,0,-45.114,5.000,-31.226,63.876,12.763,25.178,72.902,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.150,-10.490,15.506,-4.080,71.420,0,-29.876,15.056,12.436,-48.345,10.878,-20.144,70.036,0,-45.114,5.000,-31.226,63.859,12.825,25.088,72.833,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.200,-10.572,15.513,-3.997,71.348,0,-29.876,15.056,12.436,-48.264,10.876,-20.229,69.968,0,-45.114,5.000,-31.226,63.841,12.889,24.998,72.763,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.250,-10.653,15.519,-3.913,71.275,0,-29.876,15.056,12.436,-48.183,10.874,-20.314,69.900,0,-45.114,5.000,-31.226,63.823,12.953,24.908,72.694,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.300,-10.735,15.523,-3.829,71.203,0,-29.876,15.056,12.436,-48.102,10.873,-20.398,69.832,0,-45.114,5.000,-31.226,63.806,13.017,24.818,72.625,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.350,-10.817,15.527,-3.745,71.130,0,-29.876,15.056,12.436,-48.021,10.871,-20.483,69.764,0,-45.114,5.000,-31.226,63.788,13.083,24.727,72.555,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.400,-10.899,15.529,-3.661,71.058,0,-29.876,15.056,12.436,-47.941,10.870,-20.568,69.697,0,-45.114,5.000,-31.226,63.770,13.149,24.637,72.486,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.450,-10.981,15.530,-3.577,70.985,0,-29.876,15.056,12.436,-47.860,10.870,-20.652,69.629,0,-45.114,5.000,-31.226,63.753,13.215,24.547,72.417,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.500,-11.063,15.530,-3.493,70.913,0,-29.876,15.056,12.436,-47.780,10.869,-20.737,69.562,0,-45.114,5.000,-31.226,63.735,13.283,24.458,72.348,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.550,-11.145,15.529,-3.409,70.840,0,-29.876,15.056,12.436,-47.700,10.869,-20.822,69.495,0,-45.114,5.000,-31.226,63.718,13.350,24.368,72.279,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.600,-11.228,15.527,-3.325,70.768,0,-29.876,15.056,12.436,-47.620,10.869,-20.907,69.429,0,-45.114,5.000,-31.226,63.700,13.418,24.278,72.211,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.650,-11.310,15.524,-3.241,70.695,0,-29.876,15.056,12.436,-47.541,10.869,-20.992,69.362,0,-45.114,5.000,-31.226,63.682,13.487,24.188,72.142,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.700,-11.393,15.521,-3.157,70.623,0,-29.876,15.056,12.436,-47.461,10.869,-21.076,69.296,0,-45.114,5.000,-31.226,63.665,13.556,24.099,72.073,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.750,-11.475,15.516,-3.072,70.550,0,-29.876,15.056,12.436,-47.382,10.870,-21.161,69.230,0,-45.114,5.000,-31.226,63.647,13.625,24.009,72.005,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.800,-11.558,15.511,-2.988,70.478,0,-29.876,15.056,12.436,-47.303,10.871,-21.246,69.165,0,-45.114,5.000,-31.226,63.630,13.695,23.920,71.936,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.850,-11.641,15.505,-2.904,70.405,0,-29.876,15.056,12.436,-47.224,10.872,-21.331,69.099,0,-45.114,5.000,-31.226,63.612,13.765,23.830,71.868,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.900,-11.723,15.498,-2.820,70.333,0,-29.876,15.056,12.436,-47.146,10.873,-21.416,69.034,0,-45.114,5.000,-31.226,63.595,13.835,23.741,71.800,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.950,-11.806,15.490,-2.736,70.260,0,-29.876,15.056,12.436,-47.068,10.875,-21.502,68.970,0,-45.114,5.000,-31.226,63.577,13.906,23.652,71.732,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.000,-11.889,15.482,-2.651,70.188,0,-29.876,15.056,12.436,-46.990,10.876,-21.587,68.905,0,-45.114,5.000,-31.226,63.560,13.977,23.563,71.664,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.050,-11.972,15.473,-2.567,70.116,0,-29.876,15.056,12.436,-46.913,10.878,-21.672,68.842,0,-45.114,5.000,-31.226,63.543,14.048,23.474,71.596,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.100,-12.055,15.464,-2.483,70.043,0,-29.876,15.056,12.436,-46.836,10.880,-21.757,68.778,0,-45.114,5.000,-31.226,63.525,14.119,23.385,71.528,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.150,-12.138,15.454,-2.399,69.971,0,-29.876,15.056,12.436,-46.760,10.882,-21.843,68.715,0,-45.114,5.000,-31.226,63.508,14.191,23.296,71.461,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.200,-12.221,15.443,-2.314,69.899,0,-29.876,15.056,12.436,-46.684,10.884,-21.928,68.652,0,-45.114,5.000,-31.226,63.490,14.262,23.207,71.394,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.250,-12.304,15.432,-2.230,69.827,0,-29.876,15.056,12.436,-46.608,10.886,-22.014,68.590,0,-45.114,5.000,-31.226,63.473,14.334,23.119,71.326,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.300,-12.387,15.421,-2.146,69.755,0,-29.876,15.056,12.436,-46.533,10.888,-22.099,68.528,0,-45.114,5.000,-31.226,63.455,14.406,23.030,71.259,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.350,-12.470,15.409,-2.062,69.683,0,-29.876,15.056,12.436,-46.458,10.891,-22.185,68.467,0,-45.114,5.000,-31.226,63.438,14.478,22.942,71.192,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.400,-12.553,15.397,-1.977,69.611,0,-29.876,15.056,12.436,-46.384,10.893,-22.271,68.406,0,-45.114,5.000,-31.226,63.420,14.550,22.853,71.126,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.450,-12.636,15.385,-1.893,69.539,0,-29.876,15.056,12.436,-46.310,10.896,-22.357,68.346,0,-45.114,5.000,-31.226,63.403,14.622,22.765,71.059,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.500,-12.719,15.372,-1.809,69.467,0,-29.876,15.056,12.436,-46.237,10.899,-22.443,68.286,0,-45.114,5.000,-31.226,63.385,14.694,22.677,70.993,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.550,-12.802,15.359,-1.725,69.395,0,-29.876,15.056,12.436,-46.165,10.902,-22.529,68.227,0,-45.114,5.000,-31.226,63.367,14.766,22.588,70.926,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.600,-12.886,15.346,-1.640,69.323,0,-29.876,15.056,12.436,-46.093,10.904,-22.615,68.168,0,-45.114,5.000,-31.226,63.350,14.838,22.500,70.860,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.650,-12.969,15.333,-1.556,69.251,0,-29.876,15.056,12.436,-46.022,10.907,-22.701,68.110,0,-45.114,5.000,-31.226,63.332,14.910,22.412,70.794,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.700,-13.052,15.319,-1.472,69.180,0,-29.876,15.056,12.436,-45.952,10.910,-22.787,68.052,0,-45.114,5.000,-31.226,63.314,14.982,22.324,70.729,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.750,-13.135,15.305,-1.388,69.108,0,-29.876,15.056,12.436,-45.882,10.913,-22.874,67.995,0,-45.114,5.000,-31.226,63.296,15.054,22.236,70.663,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.800,-13.218,15.292,-1.304,69.036,0,-29.876,15.056,12.436,-45.814,10.916,-22.961,67.939,0,-45.114,5.000,-31.226,63.278,15.126,22.148,70.598,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.850,-13.302,15.278,-1.220,68.965,0,-29.876,15.056,12.436,-45.746,10.919,-23.047,67.883,0,-45.114,5.000,-31.226,63.260,15.197,22.060,70.533,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.900,-13.385,15.264,-1.136,68.893,0,-29.876,15.056,12.436,-45.679,10.923,-23.134,67.827,0,-45.114,5.000,-31.226,63.241,15.269,21.972,70.468,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.950,-13.468,15.250,-1.051,68.822,0,-29.876,15.056,12.436,-45.613,10.926,-23.221,67.772,0,-45.114,5.000,-31.226,63.223,15.340,21.884,70.403,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.000,-13.551,15.236,-0.967,68.750,0,-29.876,15.056,12.436,-45.548,10.929,-23.309,67.718,0,-45.114,5.000,-31.226,63.205,15.411,21.796,70.339,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.050,-13.635,15.222,-0.883,68.679,0,-29.876,15.056,12.436,-45.484,10.932,-23.396,67.664,0,-45.114,5.000,-31.226,63.186,15.482,21.708,70.275,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.100,-13.718,15.208,-0.799,68.608,0,-29.876,15.056,12.436,-45.421,10.935,-23.484,67.610,0,-45.114,5.000,-31.226,63.167,15.553,21.621,70.211,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.150,-13.801,15.195,-0.715,68.536,0,-29.876,15.056,12.436,-45.359,10.938,-23.571,67.557,0,-45.114,5.000,-31.226,63.148,15.623,21.533,70.147,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.200,-13.885,15.181,-0.631,68.465,0,-29.876,15.056,12.436,-45.298,10.942,-23.659,67.505,0,-45.114,5.000,-31.226,63.129,15.694,21.445,70.083,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.250,-13.968,15.167,-0.547,68.394,0,-29.876,15.056,12.436,-45.239,10.945,-23.747,67.453,0,-45.114,5.000,-31.226,63.110,15.764,21.357,70.020,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.300,-14.051,15.154,-0.463,68.323,0,-29.876,15.056,12.436,-45.180,10.948,-23.836,67.401,0,-45.114,5.000,-31.226,63.091,15.834,21.269,69.957,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.350,-14.135,15.141,-0.379,68.251,0,-29.876,15.056,12.436,-45.123,10.951,-23.924,67.349,0,-45.114,5.000,-31.226,63.072,15.903,21.182,69.895,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.400,-14.218,15.128,-0.295,68.180,0,-29.876,15.056,12.436,-45.068,10.954,-24.013,67.298,0,-45.114,5.000,-31.226,63.052,15.972,21.094,69.832,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.450,-14.301,15.115,-0.211,68.109,0,-29.876,15.056,12.436,-45.013,10.957,-24.102,67.247,0,-45.114,5.000,-31.226,63.033,16.041,21.006,69.770,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.500,-14.385,15.102,-0.127,68.038,0,-29.876,15.056,12.436,-44.960,10.960,-24.191,67.196,0,-45.114,5.000,-31.226,63.014,16.110,20.918,69.708,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.550,-14.468,15.090,-0.043,67.967,0,-29.876,15.056,12.436,-44.909,10.963,-24.281,67.145,0,-45.114,5.000,-31.226,62.994,16.178,20.830,69.647,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.600,-14.551,15.078,0.041,67.896,0,-29.876,15.056,12.436,-44.858,10.966,-24.371,67.094,0,-45.114,5.000,-31.226,62.975,16.246,20.742,69.586,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.650,-14.635,15.066,0.125,67.825,0,-29.876,15.056,12.436,-44.810,10.968,-24.461,67.044,0,-45.114,5.000,-31.226,62.955,16.313,20.655,69.525,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.700,-14.718,15.054,0.209,67.754,0,-29.876,15.056,12.436,-44.763,10.971,-24.551,66.993,0,-45.114,5.000,-31.226,62.936,16.380,20.567,69.465,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.750,-14.802,15.043,0.293,67.683,0,-29.876,15.056,12.436,-44.717,10.974,-24.642,66.943,0,-45.114,5.000,-31.226,62.916,16.447,20.479,69.405,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.800,-14.885,15.032,0.377,67.611,0,-29.876,15.056,12.436,-44.673,10.976,-24.732,66.892,0,-45.114,5.000,-31.226,62.897,16.513,20.391,69.345,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.850,-14.968,15.022,0.461,67.540,0,-29.876,15.056,12.436,-44.631,10.978,-24.823,66.842,0,-45.114,5.000,-31.226,62.877,16.579,20.302,69.285,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.900,-15.052,15.011,0.545,67.469,0,-29.876,15.056,12.436,-44.590,10.980,-24.915,66.791,0,-45.114,5.000,-31.226,62.858,16.644,20.214,69.226,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.950,-15.135,15.001,0.629,67.398,0,-29.876,15.056,12.436,-44.551,10.982,-25.006,66.740,0,-45.114,5.000,-31.226,62.839,16.709,20.126,69.167,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.000,-15.219,14.992,0.713,67.327,0,-29.876,15.056,12.436,-44.513,10.984,-25.098,66.689,0,-45.114,5.000,-31.226,62.820,16.773,20.038,69.108,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.050,-15.302,14.982,0.797,67.256,0,-29.876,15.056,12.436,-44.477,10.986,-25.191,66.638,0,-45.114,5.000,-31.226,62.801,16.837,19.949,69.050,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.100,-15.386,14.973,0.881,67.185,0,-29.876,15.056,12.436,-44.443,10.987,-25.283,66.587,0,-45.114,5.000,-31.226,62.782,16.900,19.861,68.992,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.150,-15.469,14.965,0.965,67.114,0,-29.876,15.056,12.436,-44.410,10.989,-25.376,66.536,0,-45.114,5.000,-31.226,62.763,16.963,19.773,68.935,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.200,-15.553,14.956,1.050,67.043,0,-29.876,15.056,12.436,-44.380,10.990,-25.469,66.484,0,-45.114,5.000,-31.226,62.744,17.025,19.684,68.878,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.250,-15.636,14.948,1.134,66.972,0,-29.876,15.056,12.436,-44.351,10.990,-25.562,66.432,0,-45.114,5.000,-31.226,62.726,17.087,19.595,68.821,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.300,-15.720,14.941,1.218,66.901,0,-29.876,15.056,12.436,-44.323,10.991,-25.656,66.380,0,-45.114,5.000,-31.226,62.708,17.148,19.507,68.764,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.350,-15.804,14.934,1.302,66.830,0,-29.876,15.056,12.436,-44.298,10.991,-25.750,66.328,0,-45.114,5.000,-31.226,62.690,17.208,19.418,68.708,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.400,-15.887,14.927,1.386,66.759,0,-29.876,15.056,12.436,-44.274,10.991,-25.844,66.275,0,-45.114,5.000,-31.226,62.672,17.268,19.329,68.652,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.450,-15.971,14.920,1.470,66.688,0,-29.876,15.056,12.436,-44.251,10.991,-25.939,66.222,0,-45.114,5.000,-31.226,62.654,17.327,19.240,68.597,0,66.153,15.728,4.632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
